"wd_id","status","variable","value_old","value_new"
"Q179313","NEWvalue","NAME_ZH","","奧爾德尼島"
"Q202780","NEWvalue","NAME_AR","","جزيرة بطرس الأول"
"Q202780","NEWvalue","NAME_BN","","পিটার ১ দ্বীপ"
"Q202780","NEWvalue","NAME_DE","","Peter-I.-Insel"
"Q202780","NEWvalue","NAME_EN","","Peter I Island"
"Q202780","NEWvalue","NAME_ES","","Isla Pedro I"
"Q202780","NEWvalue","NAME_FR","","île Pierre Ier"
"Q202780","NEWvalue","NAME_EL","","Νησί του Πέτρου Α΄"
"Q202780","NEWvalue","NAME_HU","","I. Péter-sziget"
"Q202780","NEWvalue","NAME_ID","","Pulau Peter I"
"Q202780","NEWvalue","NAME_IT","","Isola Pietro I"
"Q202780","NEWvalue","NAME_JA","","ピョートル1世島"
"Q202780","NEWvalue","NAME_KO","","페테르 1세 섬"
"Q202780","NEWvalue","NAME_NL","","Peter I-eiland"
"Q202780","NEWvalue","NAME_PL","","Wyspa Piotra I"
"Q202780","NEWvalue","NAME_PT","","Ilha de Pedro I"
"Q202780","NEWvalue","NAME_RU","","Остров Петра I"
"Q202780","NEWvalue","NAME_SV","","Peter I:s ö"
"Q202780","NEWvalue","NAME_ZH","","彼得一世岛"
"Q120755","NEWvalue","NAME_AR","","الجزيرة الجنوبية"
"Q120755","NEWvalue","NAME_DE","","Südinsel"
"Q120755","NEWvalue","NAME_EN","","South Island"
"Q120755","NEWvalue","NAME_ES","","Isla Sur"
"Q120755","NEWvalue","NAME_FR","","île du Sud"
"Q120755","NEWvalue","NAME_EL","","Νότιο Νησί"
"Q120755","NEWvalue","NAME_HI","","दक्षिण द्वीप"
"Q120755","NEWvalue","NAME_HU","","Déli-sziget"
"Q120755","NEWvalue","NAME_ID","","Pulau Selatan"
"Q120755","NEWvalue","NAME_IT","","Isola del Sud"
"Q120755","NEWvalue","NAME_JA","","南島"
"Q120755","NEWvalue","NAME_KO","","남섬"
"Q120755","NEWvalue","NAME_NL","","Zuidereiland"
"Q120755","NEWvalue","NAME_PL","","Wyspa Południowa"
"Q120755","NEWvalue","NAME_PT","","Ilha Sul"
"Q120755","NEWvalue","NAME_RU","","Южный остров"
"Q120755","NEWvalue","NAME_SV","","Sydön"
"Q120755","NEWvalue","NAME_TR","","Güney Adası"
"Q120755","NEWvalue","NAME_VI","","Đảo Nam"
"Q120755","NEWvalue","NAME_ZH","","南島"
"Q118863","NEWvalue","NAME_AR","","الجزيرة الشمالية"
"Q118863","NEWvalue","NAME_DE","","Nordinsel"
"Q118863","NEWvalue","NAME_EN","","North Island"
"Q118863","NEWvalue","NAME_ES","","Isla Norte"
"Q118863","NEWvalue","NAME_FR","","île du Nord"
"Q118863","NEWvalue","NAME_EL","","Βόρειο Νησί"
"Q118863","NEWvalue","NAME_HI","","उत्तर द्वीप"
"Q118863","NEWvalue","NAME_HU","","Északi-sziget"
"Q118863","NEWvalue","NAME_ID","","Pulau Utara"
"Q118863","NEWvalue","NAME_IT","","Isola del Nord"
"Q118863","NEWvalue","NAME_JA","","北島"
"Q118863","NEWvalue","NAME_KO","","북섬"
"Q118863","NEWvalue","NAME_NL","","Noordereiland"
"Q118863","NEWvalue","NAME_PL","","Wyspa Północna"
"Q118863","NEWvalue","NAME_PT","","Ilha Norte"
"Q118863","NEWvalue","NAME_RU","","Северный остров"
"Q118863","NEWvalue","NAME_SV","","Nordön"
"Q118863","NEWvalue","NAME_TR","","Kuzey Adası"
"Q118863","NEWvalue","NAME_VI","","Đảo Bắc"
"Q118863","NEWvalue","NAME_ZH","","北島"
"Q1257783","NEWvalue","NAME_AR","","ضفة باجو نيوفو"
"Q1257783","NEWvalue","NAME_BN","","বাজো নুয়েভো তীর"
"Q1257783","NEWvalue","NAME_DE","","Bajo-Nuevo-Bank"
"Q1257783","NEWvalue","NAME_EN","","Bajo Nuevo Bank"
"Q1257783","NEWvalue","NAME_ES","","Bajo Nuevo"
"Q1257783","NEWvalue","NAME_FR","","Banc de Bajo Nuevo"
"Q1257783","NEWvalue","NAME_EL","","Μπάτζο Νουέβο Μπανκ"
"Q1257783","NEWvalue","NAME_HI","","बाखो न्युएवो तट"
"Q1257783","NEWvalue","NAME_HU","","Petrel-szigetek"
"Q1257783","NEWvalue","NAME_ID","","Tepi Bajo Nuevo"
"Q1257783","NEWvalue","NAME_IT","","Bajo Nuevo Bank"
"Q1257783","NEWvalue","NAME_JA","","バホヌエボ"
"Q1257783","NEWvalue","NAME_KO","","바호 누에보 뱅크"
"Q1257783","NEWvalue","NAME_NL","","Bajo Nuevo"
"Q1257783","NEWvalue","NAME_PL","","Bajo Nuevo"
"Q1257783","NEWvalue","NAME_PT","","Ilha Baixo Novo"
"Q1257783","NEWvalue","NAME_RU","","Бахо-Нуэво"
"Q1257783","NEWvalue","NAME_SV","","Bajo Nuevo"
"Q1257783","NEWvalue","NAME_TR","","Bajo Nuevo Bank"
"Q1257783","NEWvalue","NAME_VI","","Bajo Nuevo Bank"
"Q1257783","NEWvalue","NAME_ZH","","巴霍努埃沃礁"
"Q202023","NEWvalue","NAME_AR","","هرم"
"Q202023","NEWvalue","NAME_DE","","Herm"
"Q202023","NEWvalue","NAME_EN","","Herm"
"Q202023","NEWvalue","NAME_ES","","Herm"
"Q202023","NEWvalue","NAME_FR","","Herm"
"Q202023","NEWvalue","NAME_EL","","Χερμ"
"Q202023","NEWvalue","NAME_HU","","Herm"
"Q202023","NEWvalue","NAME_IT","","Herm"
"Q202023","NEWvalue","NAME_JA","","ハーム島"
"Q202023","NEWvalue","NAME_KO","","험 섬"
"Q202023","NEWvalue","NAME_NL","","Herm"
"Q202023","NEWvalue","NAME_PL","","Herm"
"Q202023","NEWvalue","NAME_PT","","Herm"
"Q202023","NEWvalue","NAME_RU","","Херм"
"Q202023","NEWvalue","NAME_SV","","Herm"
"Q202023","NEWvalue","NAME_TR","","Herm"
"Q202023","NEWvalue","NAME_VI","","Herm"
"Q202023","NEWvalue","NAME_ZH","","赫姆島"
"Q20317","NEWvalue","NAME_EL","","Ντόκντο"
"Q628716","NEWvalue","NAME_HU","","Scarborough-zátony"
"Q628716","MODvalue","NAME_SV","Panatag","Scarboroughrevet"
