"wd_id","wd_id_new","population","name_ar","name_bn","name_de","name_en","name_es","name_fr","name_el","name_hi","name_hu","name_id","name_it","name_ja","name_ko","name_nl","name_pl","name_pt","name_ru","name_sv","name_tr","name_vi","name_zh"
"Q103707","","243536","مقاطعة كالمار","কাল্মার কাউন্টি","Kalmar län","Kalmar County","Provincia de Kalmar","Comté de Kalmar","κομητεία της Καλμαρς","कल्मार लैन","Kalmar megye","Daerah Kalmar","Contea di Kalmar","カルマル県","칼마르 주","Kalmar län","Kalmar län","condado da Kalmar","Кальмар","Kalmar län","Kalmar ili","hạt Kalmar","卡尔马省"
"Q103732","","286165","مقاطعة دالرناس","দালার্না কাউন্টি","Dalarnas län","Dalarna County","Provincia de Dalarna","Comté de Dalécarlie","Νταλάρνα","दालारना लैन","Dalarna megye","Daerah Dalarna","Contea di Dalarna","ダーラナ県","달라르나 주","Dalarnas län","Dalarna","Dalarna","Даларна","Dalarnas län","Dalarna ili","Dalarna","达拉纳省"
"Q188661","","","مقاطعة نيامتس","নিমট কাউন্টি","Kreis Neamț","Neamț County","Neamț","Județ de Neamț","Κομητεία Νεάμτς","नीम्ट काउंटी","Neamț megye","Provinsi Neamț","distretto di Neamț","ネアムツ県","네암츠 주","District Neamț","Okręg Neamț","Neamț","Нямц","Neamț","Neamț ili","Hạt Neamt","尼亞姆茨縣"
"Q188503","","392031","مقاطعة برايلا","ব্রাইলা কাউন্টি","Kreis Brăila","Brăila County","Brăila","Județ de Brăila","Βραΐλα","ब्रायला काउंटी","Brăila megye","Provinsi Brăila","distretto di Brăila","ブライラ県","브러일라 주","District Brăila","Okręg Braiła","Brăila","Брэила","Brăila","Brăila ili","Hạt Brăila","布勒伊拉縣"
"Q187402","","73183","مقاطعة كافان","কাউন্টি কভেন","County Cavan","County Cavan","Condado de Cavan","comté de Cavan","Κομητεία Κάβαν","काउंटी कैवन","Cavan megye","County Cavan","Cavan","キャバン州","캐번 주","County Cavan","Cavan","Condado de Cavan","Каван","Cavan","Cavan County","Hạt Cavan","卡文郡"
"Q186838","","438388","مقاطعة فالسيا","ভ্যালসিয়া","Kreis Vâlcea","Vâlcea County","Vâlcea","Județ de Vâlcea","Βάλτσεα","वैल्सिया काउंटी","Vâlcea megye","Provinsi Vâlcea","distretto di Vâlcea","ヴルチャ県","블체아 주","District Vâlcea","Okręg Vâlcea","Vâlcea","Вылча","Vâlcea","Vâlcea ili","Hạt Vâlcea","沃爾恰縣"
"Q103686","","251295","محافظة نوربوتن","নরব্রোটন কাউন্টি","Norrbottens län","Norrbotten County","Provincia de Norrbotten","Comté de Norrbotten","Νορμπότεν","नॉरबॉत्तेन लैन","Norrbotten megye","Daerah Norrbotten","Norrbotten","ノールボッテン県","노르보텐 주","Norrbottens län","Norrbotten","Norrbotten","Норрботтен","Norrbottens län","Norrbotten ili","Norrbotten","北博滕省"
"Q191071","","547950","مقاطعة هوندوارا","হুনেদোয়ারা কাউন্টি","Hunedoara","Hunedoara County","Hunedoara","județ de Hunedoara","Χουνεντοάρα","हूनेदोआरा काउंटी","Hunyad megye","Provinsi Hunedoara","distretto di Hunedoara","フネドアラ県","후네도아라 주","District Hunedoara","Okręg Hunedoara","Hunedoara","Хунедоара","Hunedoara","Hunedoara ili","Hạt Hunedoara","胡內多阿拉縣"
"Q394340","","","جوجيمبيرك","জুজেমবার্ক","Žužemberk","Žužemberk","Žužemberk","Žužemberk","Ζουζέμπερκ","ज़ुज़ेमबर्क","Žužemberk","Žužemberk","Žužemberk","ジュジェンベルク","주젬베르크","Žužemberk","Gmina Žužemberk","Žužemberk","Жужемберк","Žužemberk","Zuzembark","Žužemberk","祖熱姆布爾克"
"Q188813","","540099","","","Kreis Maramureș","Maramureș County","Maramureș","Județ de Maramureș","","मारमुरेस काउंटी","Máramaros megye","Provinsi Maramureș","distretto di Maramureș","マラムレシュ県","마라무레슈 주","District Maramureș","Okręg Marmarosz","Maramureș","Марамуреш","Maramureș","Maramureș ili","","馬拉穆列什縣"
"Q341658","","","بلدية تشرينشوفتسي","ক্রেন্সোভকি পৌরসভা","Črenšovci","Črenšovci Municipality","Municipalidad del Črenšovci","Črenšovci","Κρενσόβκι","क्रेंसोव्की नगरपालिका","Cserföld","Kotamadya Črenšovci","Črenšovci","チュレンショフツィ","치렌쇼브치","Črenšovci","Gmina Črenšovci","Črenšovci","Креншовцы","Crensovci kommun","Crensovci Belediyesi","Črenšovci","奇倫紹夫齊"
"Q188959","","233256","مقاطعة كوفاسنا","কোভাস্না কাউন্টি","Kreis Covasna","Covasna County","Covasna","județ de Covasna","Κοβάσνα","कोवासना काउंटी","Kovászna megye","Provinsi Covasna","distretto di Covasna","コヴァスナ県","코바스나 주","District Covasna","Okręg Covasna","Covasna","Ковасна","Covasna","Covasna ili","Hạt Covasna","科瓦斯納縣"
"Q188796","","641011","إقليم غالاتس","গালোতি কাউন্টি","Kreis Galați","Galați County","Galați","Județ de Galați","Γκαλάτι","गलाती काउंटी","Galați megye","Provinsi Galați","distretto di Galați","ガラツィ県","갈라치 주","District Galați","Okręg Gałacz","Galați","Галац","Galați","Galați ili","Hạt Galati","加拉茨縣"
"Q188953","","2258428","فيرق","পেরাক","Perak","Perak","Perak","Perak","Περάκ","पेराक","Perak","Perak","Perak","ペラ州","페락 주","Perak","Perak","Perak","Перак","Perak","Perak","Perak","霹靂州"
"Q188665","","762886","مقاطعة يراهوفا","প্রাহোভা কাউন্টি","Kreis Prahova","Prahova County","Prahova","Județ de Prahova","Πράχοβα","प्रहोवा काउंटी","Prahova megye","Provinsi Prahova","distretto di Prahova","プラホヴァ県","프라호바 주","District Prahova","Okręg Prahova","Prahova","Прахова","Prahova","Prahova ili","Hạt Prahova","普拉霍瓦縣"
"Q104231","","2308143","محافظة ستوكهولم","স্টকহোম কাউন্টি","Stockholms län","Stockholm County","Provincia de Estocolmo","Comté de Stockholm","κομητεία της Στοκχόλμης","स्टॉकहोम लैन","Stockholm megye","Daerah Stockholm","contea di Stoccolma","ストックホルム県","스톡홀름주","Stockholms län","Sztokholm","condado de Estocolmo","Стокгольм","Stockholms län","Stokholm ili","hạt Stockholm","斯德哥爾摩省"
"Q103738","","58595","مقاطعة جوتلاندز","গটল্যান্ড কাউন্টি","Gotlands län","Gotland County","Provincia de Gotland","Comté de Gotland","Γκότλαντ","गॉतलान्द लैन","Gotland megye","Daerah Gotland","Gotland","ゴットランド県","고틀란드 주","Gotlands län","Gotland","Gotland","Готланд","Gotlands län","Gotland ili","Gotland","哥得兰省"
"Q190711","","610053","مقاطعة موريس","মুর কাউন্টি","Kreis Mureș","Mureș County","Mureș","Județ de Mureș","Μουρές","म्यूरेस काउंटी","Maros megye","Provinsi Mureș","distretto di Mureș","ムレシュ県","무레슈 주","District Mureș","Okręg Marusza","Mureș","Муреш","Mureș","Mureș ili","Hạt Mures","穆列什縣"
"Q190702","","348335","مقاطعة هارغيتا","হারঘিতা কাউন্টি","Kreis Harghita","Harghita County","Harghita","Județ de Harghita","Χαργκίτα","हरघिता काउंटी","Hargita megye","Provinsi Harghita","distretto di Harghita","ハルギタ県","하르기타 주","Harghita","Okręg Harghita","Harghita","Харгита","Harghita","Harghita ili","Hạt Harghita","哈爾吉塔縣"
"Q190690","","","مقاطعة سالاج","সালাজ কাউন্টি","Kreis Sălaj","Sălaj County","Sălaj","Județ de Sălaj","Σάλατζ","सलाय काउंटी","Szilágy megye","Provinsi Sălaj","distretto di Sălaj","サラージュ県","설라지 주","Sălaj","Okręg Sălaj","Sălaj","Сэлаж","Sălaj","Sălaj ili","Hạt Salaj","瑟拉日縣"
"Q236263","","312673","محافظة ساتون","সাতুন","Satun","Satun","Provincia de Satun","Satun","Σατούν","सतून प्रान्त","","Provinsi Satun","provincia di Satun","サトゥーン県","사뚠 주","Changwat Satun","Prowincja Satun","Satun","Сатун","Satun","Satun","Satun","沙敦府"
"Q230602","","","إدارة كاوكا","কাউকা বিভাগ","Departamento de Cauca","Cauca Department","Cauca","Cauca","Διαμέρισμα Κάουκας","काऊका विभाग","Cauca megye","Departemen Cauca","dipartimento di Cauca","カウカ県","카우카 주","Cauca","Cauca","Cauca","Каука","Cauca","Cauca","Cauca","考卡省"
"Q487709","","1103592","وسط الاستوائية","সেন্টাল নিরক্ষীয়তা","Central Equatoria","Central Equatoria","Ecuatoria Central","Équatoria-Central","Κεντρική Εκουατόρια","मध्य इक्वेटोरिया","","Khatulistiwa Tengah","Equatoria Centrale","中央エクアトリア州","중앙에콰토리아 주","Central Equatoria","Ekwatoria Środkowa","Equatória Central","Центральная Экваториальная провинция","Central Equatoria","Orta Equatoria","Trung Equatoria","中赤道省"
"Q487702","","964353","أعالي النيل","আপার নীল","Upper Nile","Upper Nile","Alto Nilo","Nil Supérieur","Άπερ Νάιλ","ऊपरी नील","","Nil Hulu","Alto Nilo","上ナイル州","상나일 주","Upper Nile","Nil Górny","Alto Nilo","Верхний Нил","Övre Nilen","Yukarı Nil Eyaleti","Thượng Nin","上尼罗省"
"Q488904","","1358602","جونقلي","জংলি","Jonglei","Jonglei","Junqali","Jonglei","Τζονγκλέι","जोंगली","","Junqali","Jonglei","ジョングレイ州","종글레이 주","Jonglei","Jonglei","Juncáli","Джонглий","Jonglei","Jonglei","Jonglei","琼莱省"
"Q488519","","906126","شرق الاستوائية","ইস্টার্ন ইকুয়েটারিয়া","Eastern Equatoria","Eastern Equatoria","Ecuatoria Oriental","Équatoria-Oriental","Ίστερν Εκουατόρια","पूर्वी इक्वेटोरिया","","Khatulistiwa Timur","Equatoria Orientale","東エクアトリア州","동에콰토리아 주","Eastern Equatoria","Ekwatoria Wschodnia","Equatória Oriental","Восточная Экваториальная провинция","Eastern Equatoria","Doğu Equatoria","Đông Equatoria","东赤道省"
"Q291279","","369254","ريجيون أوتونوما ديل أتلانتيكو سور","ডেল আল্টান্টিকো সোর স্বায়ত্তশাসিত অঞ্চল","Región Autónoma del Atlántico Sur","Región Autónoma del Atlántico Sur","Región Autónoma del Atlántico Sur","Atlántico Sur","Νότια Ατλαντική Αυτόνομη Περιοχή","रीजन ऑटोनोमा डेल एटलांटिको सुर","Región Autónoma del Atlántico Sur","Región Autónoma del Atlántico Sur","regione Autonoma Atlantico Sud","南アトランティコ自治地域","남아틀란티코 자치구","Región Autónoma del Atlántico Sur","Region Autonomiczny Atlántico Sur","Región Autónoma del Atlántico Sur","Атлантический Южный","Región Autónoma del Atlántico Sur","Güney Atlantik Otonom Bölgesi","Región Autónoma del Atlántico Sur","南大西洋自治區"
"Q279945","","","إقليم سافانس","সাভানেস অঞ্চল","Region Savanes","Savanes Region","Sabana","Région des Savanes","Σαβάν","सावेनेस क्षेत्र","","Region Savanes","regione delle Savane","サバナ州","사반 주","Savanes","Region Savanes","Savanes","Область Саванн","Savanes","Savanes","Savanes","草原區"
"Q491138","","972928","واراب","ওয়ারর‍্যাপ","Warrap","Warrap","Warab","Warab","Γουαράπ","वार्रप","","Warab","Warrap","ワラブ州","와랍 주","Warrap","Warrap","Warab","Вараб","Warrap","Warrap","Warrap","瓦拉布省"
"Q515655","","","","","Centre","Centre Region","Región Centro","Centre","","","","Region Centre","regione del Centro","中部地方","중부 주","Centre","Region Centre","Região Centro","Центральная область","Centre","Centre Bölgesi","","中央大區"
"Q537740","","","باريما - ويني","বারিমা-ওয়াইনি","Barima-Waini","Barima-Waini","Barima-Waini","Barima-Waini","Μπαρίμα-Γουαΐνι","बरीमा-वैनी","","Barima-Waini","Barima-Waini","バリマ・ワイニ州","바리마와이니 주","Barima-Waini","Barima-Waini","Barima-Waini","Барима-Уайни","Barima-Waini","Barima-Waini","Barima-Waini","巴里马-瓦伊尼"
"Q316306","","","إقليم بلاتيوكس","প্লাতেঊ অঞ্চল","Region Plateaux","Plateaux Region","Altiplano","Région des plateaux","Πλατώ","प्लेटो क्षेत्र","","Region Plateaux","regione degli Altopiani","高原州","플라토 주","Plateaux","Region Plateaux","Plateaux","Плато","Plateaux","Plateaux","Plateaux","高原區"
"Q316291","","","إقليم البحرية","মেরিটাইম অঞ্চল","Region Maritime","Maritime Region","Marítima","Région maritime","Μαριτίμ","मेरीटाइम प्रांत","","Region Maritime","regione Marittima","沿岸州","마리팀 주","Maritime","Region Maritime","Maritime","Приморская область","Maritime","Maritime","Maritime","濱海區"
"Q316216","","","إقليم كارا","কারা অঞ্চল","Region Kara","Kara Region","Kara","Région de la Kara","Περιφέρεια Καρά","कारा प्रदेश","","Region Kara","regione di Kara","カラ州","카라 주","Kara","Region Kara","Kara","Кара","Kara","Kara","Kara","卡拉区"
"Q1009409","","","بلدية دوبريبوليه","দোব্রেপলজে পৌরসভা","Dobrepolje","Dobrepolje Municipality","Minicipalidad Dobrepolje","Dobrepolje","Ντομπρέπολτζε","डोबरपोलिए नगरपालिका","","Kotamadya Dobrepolje","Dobrepolje","ドブレポリェ","도브레폴레","Dobrepolje","Gmina Dobrepolje","Dobrepolje","Добреполье","Dobrepolje","Dobrepolje Belediyesi","Dobrepolje","多布雷波列鎮"
"Q1047895","","","مقاطعة غراند باسا","গ্রান্ড বাসসা কাউন্টি","Grand Bassa County","Grand Bassa County","Grand Bassa","Comté de Grand Bassa","Γκραντ Μπάσσα","ग्रैंड बासा काउंटी","","Grand Bassa County","contea di Grand Bassa","グランドバッサ郡","그랜드바사 주","Grand Bassa","Grand Bassa","Grand Bassa","Гранд-Баса","Grand Bassa County","Grand Bassa County","Hạt Grand Bassa","大巴萨县"
"Q742455","","233666","محافظة نانا مامبيري","নানা-মাম্বিরি প্রশাসনিক অঞ্চল","Nana-Mambéré","Nana-Mambéré Prefecture","Nana-Mambéré","Nana-Mambéré","Νανά-Μαμπέρε","नाना-मेम्बरे प्रीफेक्चर","","Prefektur Nana-Mambéré","prefettura di Nana-Mambéré","ナナ・メンベレ州","나나맘베레 주","Nana-Mambéré","Prefektura Nana-Mambéré","Nana-Mambéré","Нана-Мамбере","Préfecture de la Nana-Mambéré","Nana-Mambéré","Quận Nana-Mambéré","納納-曼貝雷省"
"Q741025","","43229","محافظة بامينغوي بانغوران","বামিঙ্গুই-ব্যাঙ্গোরান প্রশাসনিক অঞ্চল","Bamingui-Bangoran","Bamingui-Bangoran Prefecture","Bamingui-Bangoran","Bamingui-Bangoran","Μπαμινγκούι-Μπανγκοράν","बमिंगुई-बंगोरन प्रीफेक्चर","","Bamingui-Bangoran","prefettura di Bamingui-Bangoran","バミンギ・バンゴラン州","바밍기방고랑 주","Bamingui-Bangoran","Prefektura Bamingui-Bangoran","Bamingui-Bangoran","Баминги-Бангоран","Bamingui-Bangoran","Bamingui-Bangoran","Bamingui-Bangoran","巴明吉-班戈兰省"
"Q726620","","369220","محافظة أوهام","ওউহাম প্রশাসনিক অঞ্চল","Ouham","Ouham Prefecture","Ouham","Ouham","Ούχαμ","औहम","","Prefektur Ouham","prefettura di Ouham","ウハム州","우암 주","Ouham","Prefektura Ouham","Ouham","Уам","Ouham","Ouham Bölgesi","Tỉnh Ouham","瓦姆省"
"Q1050497","","","المحافظة الشرقية","ইস্টার্ন প্রদেশ","Eastern","Eastern Province","Provincia del Este","Province de l'Est","Ανατολική Περιφέρεια","पूर्वी प्रांत","","Provinsi Timur","provincia dell'Est","東部州","동부 주","Eastern","Prowincja Wschodnia","Eastern","Восточная провинция","Östra provinsen","Eastern Province","Tỉnh Phía Đông","東方省"
"Q1052737","","","مقاطعة مارجيبي","মারগিবি কাউন্টি","Margibi County","Margibi County","Margibi","Comté de Margibi","Μάργκιμπι","मारजीबी काउंटी","","Margibi County","contea di Margibi","マージビ郡","마르지비 주","Margibi","Hrabstwo Margibi","Margibi","Маргиби","Margibi County","Margibi County","Hạt Margibi","马及比县"
"Q574952","","","مقاطعة غراند كرو","গ্র্যান্ড ক্রু কাউন্টি","Grand Kru County","Grand Kru County","Grand Kru","Comté de Grand Kru","Γκραντ Κρου","ग्रैंड क्रू काउंटी","","Grand Kru County","contea di Grand Kru","グランドクル郡","그랜드크루 주","Grand Kru","Hrabstwo Grand Kru","Grand Kru","Гранд-Кру","Grand Kru County","Grand Kru County","Hạt Grand Kru","大克鲁县"
"Q667468","","","مقاطعة غرب بريطانيا الجديدة","পশ্চিম নিউ ব্রিটেন প্রদেশ","West New Britain Province","West New Britain Province","Nueva Bretaña del Oeste","Nouvelle-Bretagne occidentale","Δυτική Νέα Βρετανία","वेस्ट न्यू ब्रिटेन प्रोविंस","","Provinsi Britania Baru Barat","provincia della Nuova Britannia Ovest","西ニューブリテン州","서뉴브리튼 주","West New Britain","Nowa Brytania Zachodnia","Nova Bretanha Ocidental","Западная Новая Британия","West New Britain","West New Britaion","Tỉnh Tây New Britain","西新不列顛省"
"Q650009","","","بريفالجه","প্রিভ্লিজ পৌরসভা","Prevalje","Prevalje Municipality","Prevalje","Prevalje","Πρεβαλτζέ","प्रीवेलिये नगरपालिका","","Kotamadya Prevalje","Prevalje","プレヴァリェ","프레발레","Prevalje","Gmina Prevalje","Prevalje","Превалье","Prevalje kommun","Prevalje Belediyesi","Prevalje","普雷瓦列"
"Q1008079","","","بلدية سودراجيتسا","সোদ্রাজিকা পৌরসভা","Sodražica","Sodražica Municipality","Municipalidad del Sodražica","Sodražica","Σοντραζίκα","सोद्रेज़िका नगरपालिका","","Kotamadya Sodražica","Sodražica","ソドラジツァ","소드라지차","Sodražica","Gmina Sodražica","Sodražica","Содражица","Sodrazica kommun","Sodrazica Eyaleti","Đô thị tự trị Sodrazica","索德拉日卡"
"Q1005185","","","بلدية هريول","হর্জুল পৌরসভা","Horjul","Horjul Municipality","Horjul","Horjul","Χόρτζουλ","होर्जुल नगर पालिका","","Kotamadya Horjul","Horjul","ホリュル","호률","Horjul","Gmina Horjul","Horjul","Хорьюл","Horjul","Horjul Belediyesi","Đô thị tự trị Horjul","霍尔尤尔"
"Q1008102","","","بلدية هوتشه-سليفنيكا","হোচে-স্লিভনিকা পৌরসভা","Hoče-Slivnica","Hoče–Slivnica Municipality","Hoče-Slivnica","Hoče-Slivnica","Χότσε-Σλιβνίκα","होसे-स्लिवनिका नगरपालिका","","Kotamadya Hoče–Slivnica","Hoče-Slivnica","ホチェ＝スリヴニツァ","호체슬리브니차","Hoče-Slivnica","Gmina Hoče-Slivnica","Hoče-Slivnica","Хоче-Сливница","Hoče-Slivnica","Hoče - Slivnica Beledyesi","Hoče - Slivnica","霍采-斯利夫尼察"
"Q1008086","","","بلدية فيرزي","ভার্জেস পৌরসভা","Veržej","Veržej Municipality","Veržej","Veržej","Βέρζετζ","वेर्जेज नगर पालिका","","Kotamadya Veržej","Veržej","ヴェルジェイ","베르제이","Veržej","Gmina Veržej","Veržej","Вержей","Verzej kommun","Verzej Belediyesi","Veržej","韋爾熱"
"Q1008179","","","بلدية دوبي","দোবে পৌরসভা","Dobje","Dobje Municipality","Dobje","Dobje","Ντόμπτζε","डोबिए नगर पालिका","Dobje","Kotamadya Dobje","Dobje","ドビェ","도베","Dobje","Gmina Dobje","Dobje","Добье","Dobje","Dobje Belediyesi","Dobje","多别"
"Q1002371","","","بلدية ماجتشيرك","মাজস্পার্ক পৌরসভা","Majšperk","Majšperk Municipality","Municipalidad del Majšperk","Majšperk","Μάτζσπερκ","माजस्पर्क नगर पालिका","","Kotamadya Majšperk","Majšperk","マイシュペルク","마이슈페르크","Majšperk","Gmina Majšperk","Majšperk","Майшперк","Majšperk","Majsprk Belediyesi","Đô thị tự trị Majsperk","馬伊什佩克"
"Q1005165","","","","","Miklavž na Dravskem Polju","Miklavž na Dravskem Polju Municipality","","Miklavž na Dravskem polju","","","","","Miklavž na Dravskem polju","ミクラヴジュ・ナ・ドラフスケム・ポリュ","미클라브주나드라브스켐폴류","Miklavž na Dravskem polju","Gmina Miklavž na Dravskem polju","Miklavž na Dravskem polju","","","","Miklavž na Dravskem Polju","德拉夫什卡波卢地区米克拉夫兹"
"Q1002863","","","","","Videm","Videm Municipality","","Videm","","","","","Videm","ヴィデム","비뎀","Videm","Gmina Videm","Videm","","","","Videm","維代姆鎮"
"Q680382","","","بوميرون-سوبنام","পোমেরুন-সুপেনাম","Pomeroon-Supenaam","Pomeroon-Supenaam","Pomeroon-Supenaam","Pomeroon-Supenaam","Πομερούν-Σουπεναάμ","पोमेरून-सुपनाम","","Pomeroon-Supenaam","Pomeroon-Supenaam","ポメローン＝スペナーム州","포메룬수페남 주","Pomeroon-Supenaam","Pomeroon-Supenaam","Pomeroon-Supenaam","Померун-Супенаам","Pomeroon-Supenaam","Pomeroon-Supenaam","Pomeroon-Supenaam","波默倫-蘇佩納姆區"
"Q491096","","695730","البحيرات","লেকস","Lakes","Lakes","Lagos","Lacs","Λέικς","लेक्स","","Lakes","Laghi","レイク州","레이크스 주","Lakes","Lakes","Lagos","Озёрная провинция","Lakes","Lakes","Lakes","湖泊省"
"Q390213","","","المحافظة الشمالية الشرقية","নর্থ ইস্টার্ন প্রদেশ","North-Eastern","North Eastern Province","Provincia Nororiental","Province nord-orientale","Βορειοανατολική επαρχία","उत्तर पूर्वी प्रांत","","Provinsi Timur Laut","provincia Nordorientale","北東州","북동부 주","Kaskazini-Mashariki","Prowincja Północno-Wschodnia","Nordeste","Северо-Восточная провинция","Nordöstra provinsen","North Eastern Province","Tỉnh Đông Bắc","东北省"
"Q332095","","333431","غرب بحر الغزال","ওয়েস্টার্ন বাহ্র এল ঘাজাল","Western Bahr el Ghazal","Western Bahr el Ghazal","Bahr al-Gazal Occidental","Bahr el Ghazal occidental","Γουέστερν Μπαχρ ελ Γκαζάλ","पश्चिमी बहर एल ग़ज़ल","","Bahrul Ghazal Barat","Bahr al-Ghazal Occidentale","西バハル・アル・ガザール州","서바르알가잘 주","Western Bahr el Ghazal","Bahr el Ghazal Zachodni","Bahr al-Ghazal Ocidental","Западный Бахр-эль-Газаль","Western Bahr el Ghazal","Batı Bahr el Ghazal","Tây Bahr el Ghazal","西加扎勒河省"
"Q328493","","","المحافظة الشرقية","ইস্টার্ন প্রদেশ","Eastern","Eastern Province","Provincia Oriental","Province orientale","Ανατολική επαρχία","पूर्वी प्रांत","Keleti tartomány","Provinsi Timur","provincia Orientale","東部州","동부 주","Mashariki","Prowincja Wschodnia","Província Oriental","Восточная провинция","Östprovinsen","Eastern Province","Tỉnh Phía Đông","东部省"
"Q319979","","619029","غرب الاستوائية","ওয়েস্টার্ন ইকুয়েটোরিয়া","Western Equatoria","Western Equatoria","Ecuatoria Occidental","Équatoria-Occidental","Γουέστερν Εκουατόρια","पश्चिमी इक्वेटोरिया","","Khatulistiwa Barat","Equatoria Occidentale","西エクアトリア州","서에콰토리아 주","Western Equatoria","Ekwatoria Zachodnia","Equatória Ocidental","Западная Экваториальная провинция","Western Equatoria","Batı Equatoria","Tây Equatoria","西赤道省"
"Q319965","","585801","الوحدة","ইউনিটি","Unity","Unity","Unidad","Unité","Γιούνιτι","यूनिटी स्टेट","","Wahdah","Unità","ユニティ州","유니티 주","Unity","Unity","Unidade","Эль-Вахда","Unity","Unity","Unity","猶尼提省"
"Q810484","","249150","محافظة باس-كوتو","বাস্যি-কোতো প্রশাসনিক অঞ্চল","Basse-Kotto","Basse-Kotto Prefecture","Basse-Kotto","Basse-Kotto","Μπάσσε-Κόττο","बैसे-कोटो प्रीफेक्चर","","Prefektur Basse-Kotto","prefettura di Basse-Kotto","バス・コト州","바스코토 주","Basse-Kotto","Prefektura Basse-Kotto","Basse-Kotto","Нижнее Котто","Basse-Kotto","Basse-Kotto Prefecture","Basse-Kotto","下科托省"
"Q753686","","","مقاطعة أورو","ওরো প্রদেশ","Oro Province","Oro Province","Provincia de Oro","province nord","Όρο","ओरो प्रांत","","Provinsi Oro","provincia di Oro","オロ州","오로 주","Northern","Oro","Oro","Оро","Oro","Oro Province","Tỉnh Oro","北部省"
"Q930820","","842624","إدارة لا ليبرتاد","লা লিবারটেড বিভাগ","Departamento La Libertad","La Libertad Department","Departamento de La Libertad","La Libertad","Διαμέρισμα Λα Λιμπερτάδ","ला-लीभेरता","La Libertad megye","Departemen La Libertad","dipartimento di La Libertad","ラリベルタ県","라리베르타드 주","La Libertad","La Libertad","La Libertad","Ла-Либертад","La Libertad Department","La Libertad Departmanı","Khu vực hành chính La Libertad","拉利伯塔德省"
"Q954963","","","كسلا","কাসালা","Kassala","Kassala","Kasala","Kassala","Κάσσαλα","कसाला","","Kassala","Cassala","カッサラ州","카살라 주","Kassala","Kassala","Kassala","Кассала","Kassala","Kassala Eyaleti","Kassala","卡萨拉省"
"Q236769","","456811","محافظة كرابي","ক্রাবি","Krabi","Krabi","Provincia de Krabi","Krabi","Κράμπι","क्रबी प्रान्त","Krabi","Provinsi Krabi","provincia di Krabi","クラビー県","끄라비 주","Changwat Krabi","Prowincja Krabi","Krabi","Краби","Krabi","Krabi","Krabi","甲米府"
"Q236419","","1207699","تشيانغ ري","চিয়াং রাই","Chiang Rai","Chiang Rai","Provincia de Chiang Rai","Chiang Rai","Τσιανγκ Ράι","चिअंग राई प्रान्त","","Provinsi Chiang Rai","provincia di Chiang Rai","チエンラーイ県","치앙라이 주","Changwat Chiang Rai","Prowincja Chiang Rai","Chiang Rai","Чианграй","Chiang Rai","Chiang Rai","Chiang Rai","清萊府"
"Q1047255","","","إقليم تومبالي","তুম্বালি অঞ্চল","Region Tombali","Tombali Region","Región de Tombali","Tombali","Τόμπαλι","टॉम्बाली क्षेत्र","","TombaliWilayah","regione di Tombali","トンバリ州","톰발리 주","Tombali","Region Tombali","Tombali","Томбали","Tombali","Tombali Bölgesi","Khu vực Tombali","通巴利區"
"Q1053302","","","منطقة ديفا","ডিফা অঞ্চল","Diffa","Diffa Region","Región de Diffa","Diffa","Ντίφα","डिफा क्षेत्र","","Diffa","regione di Diffa","ディファ州","디파 주","Diffa","Diffa","Diffa","Диффа","Diffa","Diffa","Khu vực Diffa","迪法大区"
"Q241129","","568219","ولاية بنزرت","বিজার্তে গভর্নোরেট","Gouvernorat Bizerta","Bizerte Governorate","Gobernación de Bizerta","gouvernorat de Bizerte","Μπιζέρτα","बिज़ेर्ते गवर्नरेट","Bizerte kormányzóság","Kegubernuran Bizerte","governatorato di Biserta","ビゼルト県","비제르테 주","Bizerte","Gubernatorstwo Bizerta","Bizerte","Бизерта","Bizerte","Binzert ili","Tỉnh Bizerte","比塞大省"
"Q240540","","405468","محافظة لامفون","লাম্পুন","Lamphun","Lamphun","Provincia de Lamphun","Lamphun","Λαμφούν","लम्फून प्रान्त","","Provinsi Lamphun","provincia di Lamphun","ラムプーン県","람푼 주","Changwat Lamphun","Prowincja Lamphun","Lamphun","Лампхун","Lamphun","Lamphun","Lamphun","南奔府"
"Q1105411","","","منطقة القصيم","আল কাসিম অঞ্চল","Provinz al-Qasim","Al-Qassim Region","Provincia de Casim","Qasim","Επαρχία Κασίμ","क़सीम प्रान्त","Kaszím tartomány","Provinsi Qasim","Al-Qasim","カスィーム州","카심 주","Al Qasim","Al-Kasim","Al Qasim","Эль-Касим","Al Qasim","El Kasım Bölgesi","Khu vực Al-Qassim","盖西姆省"
"Q1122748","","464883","إدارة أوسولوتان","উসুলুটান বিভাগ","Usulután","Usulután Department","Usulután","département d'Usulután","Διαμέρισμα Ουσουλουτάν","उसुलुतान","Usulután megye","Departemen Usulután","dipartimento di Usulután","ウスルタン県","우술루탄 주","Usulután","Usulután","Usulután","Усулутан","Usulutan department","Usulutan Departmanı","Khu vực hành chính Usulután","乌苏卢坦省"
"Q244652","","454083","محافظة فراي","ফ্রা","Phrae","Phrae","Provincia de Phrae","Phrae","Φράι","फ्रै प्रान्त","","Provinsi Phrae","provincia di Phrae","プレー県","프래 주","Changwat Phrae","Prowincja Phrae","Phrae","Пхрэ","Phrae","Phrae","Phrae","帕府"
