"wd_id","wd_id_new","population","name_ar","name_bn","name_de","name_en","name_es","name_fr","name_el","name_hi","name_hu","name_id","name_it","name_ja","name_ko","name_nl","name_pl","name_pt","name_ru","name_sv","name_tr","name_vi","name_zh"
"Q227","","9416801","أذربيجان","আজারবাইজান","Aserbaidschan","Azerbaijan","Azerbaiyán","Azerbaïdjan","Αζερμπαϊτζάν","अज़रबैजान","Azerbajdzsán","Azerbaijan","Azerbaigian","アゼルバイジャン","아제르바이잔","Azerbeidzjan","Azerbejdżan","Azerbaijão","Азербайджан","Azerbajdzjan","Azerbaycan","Azerbaijan","阿塞拜疆"
"Q1014","","4294077","ليبيريا","লাইবেরিয়া","Liberia","Liberia","Liberia","Liberia","Λιβερία","लाइबेरिया","Libéria","Liberia","Liberia","リベリア","라이베리아","Liberia","Liberia","Libéria","Либерия","Liberia","Liberya","Liberia","利比里亚"
"Q228","","79218","أندورا","অ্যান্ডোরা","Andorra","Andorra","Andorra","Andorre","Ανδόρρα","अण्डोरा","Andorra","Andorra","Andorra","アンドラ","안도라","Andorra","Andora","Andorra","Андорра","Andorra","Andorra","Andorra","安道尔"
"Q1016","","6201521","ليبيا","লিবিয়া","Libyen","Libya","Libia","Libye","Λιβύη","लीबिया","Líbia","Libya","Libia","リビア","리비아","Libië","Libia","Líbia","Ливия","Libyen","Libya","Libya","利比亚"
"Q1019","","22924851","مدغشقر","মাদাগাস্কার","Madagaskar","Madagascar","Madagascar","Madagascar","Μαδαγασκάρη","मेडागास्कर","Madagaszkár","Madagaskar","Madagascar","マダガスカル","마다가스카르","Madagaskar","Madagaskar","Madagáscar","Мадагаскар","Madagaskar","Madagaskar","Madagascar","马达加斯加"
"Q229","","1141166","قبرص","সাইপ্রাস","Republik Zypern","Cyprus","Chipre","Chypre","Κύπρος","साइप्रस","Ciprus","Siprus","Cipro","キプロス","키프로스","Cyprus","Cypr","Chipre","Кипр","Cypern","Kıbrıs Cumhuriyeti","Cộng hòa Síp","賽普勒斯"
"Q1020","","16362567","مالاوي","মালাউই","Malawi","Malawi","Malaui","Malawi","Μαλάουι","मलावी","Malawi","Malawi","Malawi","マラウイ","말라위","Malawi","Malawi","Malawi","Малави","Malawi","Malavi","Malawi","马拉维"
"Q230","","3729500","جورجيا","জর্জিয়া","Georgien","Georgia","Georgia","Géorgie","Γεωργία","जॉर्जिया","Grúzia","Georgia","Georgia","ジョージア","조지아","Georgië","Gruzja","Geórgia","Грузия","Georgien","Gürcistan","Gruzia","格鲁吉亚"
"Q1025","","3889880","موريتانيا","মৌরিতানিয়া","Mauretanien","Mauritania","Mauritania","Mauritanie","Μαυριτανία","मॉरीतानिया","Mauritánia","Mauritania","Mauritania","モーリタニア","모리타니","Mauritanië","Mauretania","Mauritânia","Мавритания","Mauretanien","Moritanya","Mauritanie","毛里塔尼亚"
"Q233","","423374","مالطا","মাল্টা","Malta","Malta","Malta","Malte","Μάλτα","माल्टा","Málta","Malta","Malta","マルタ","몰타","Malta","Malta","Malta","Мальта","Malta","Malta","Malta","马耳他"
"Q1028","","33008150","المغرب","মরক্কো","Marokko","Morocco","Marruecos","Maroc","Μαρόκο","मोरक्को","Marokkó","Maroko","Marocco","モロッコ","모로코","Marokko","Maroko","Marrocos","Марокко","Marocko","Fas","Maroc","摩洛哥"
"Q1027","","1258653","موريشيوس","মরিশাস","Mauritius","Mauritius","Mauricio","Maurice","Μαυρίκιος","मॉरिशस","Mauritius","Mauritius","Mauritius","モーリシャス","모리셔스","Mauritius","Mauritius","Maurícia","Маврикий","Mauritius","Mauritius","Mauritius","毛里求斯"
"Q235","","37831","موناكو","মোনাকো","Monaco","Monaco","Mónaco","Monaco","Μονακό","मोनैको","Monaco","Monako","Principato di Monaco","モナコ","모나코","Monaco","Monako","Mónaco","Монако","Monaco","Monako","Monaco","摩纳哥"
"Q236","","620029","الجبل الأسود","মন্টিনিগ্রো","Montenegro","Montenegro","Montenegro","Monténégro","Μαυροβούνιο","मॉन्टेनीग्रो","Montenegró","Montenegro","Montenegro","モンテネグロ","몬테네그로","Montenegro","Czarnogóra","Montenegro","Черногория","Montenegro","Karadağ","Montenegro","蒙特內哥羅"
"Q1029","","25833752","موزمبيق","মোজাম্বিক","Mosambik","Mozambique","Mozambique","Mozambique","Μοζαμβίκη","मोज़ाम्बीक","Mozambik","Mozambik","Mozambico","モザンビーク","모잠비크","Mozambique","Mozambik","Moçambique","Мозамбик","Moçambique","Mozambik","Mozambique","莫桑比克"
"Q1030","","2303315","ناميبيا","নামিবিয়া","Namibia","Namibia","Namibia","Namibie","Ναμίμπια","नामीबिया","Namíbia","Namibia","Namibia","ナミビア","나미비아","Namibië","Namibia","Namíbia","Намибия","Namibia","Namibya","Namibia","纳米比亚"
"Q237","","1000","الفاتيكان","ভ্যাটিকান সিটি","Vatikanstadt","Vatican City","Ciudad del Vaticano","Vatican","Βατικανό","वैटिकन नगर","Vatikán","Vatikan","Città del Vaticano","バチカン","바티칸 시국","Vaticaanstad","Watykan","Vaticano","Ватикан","Vatikanstaten","Vatikan","Thành Vatican","梵蒂冈"
"Q1032","","17831270","النيجر","নাইজার","Niger","Niger","Níger","Niger","Νίγηρας","नाइजर","Niger","Niger","Niger","ニジェール","니제르","Niger","Niger","Níger","Нигер","Niger","Nijer","Niger","尼日尔"
"Q241","","11265629","كوبا","কিউবা","Kuba","Cuba","Cuba","Cuba","Κούβα","क्यूबा","Kuba","Kuba","Cuba","キューバ","쿠바","Cuba","Kuba","Cuba","Куба","Kuba","Küba","Cuba","古巴"
"Q238","","31595","سان مارينو","সান মারিনো","San Marino","San Marino","San Marino","Saint-Marin","Άγιος Μαρίνος","सान मारिनो","San Marino","San Marino","San Marino","サンマリノ","산마리노","San Marino","San Marino","San Marino","Сан-Марино","San Marino","San Marino","San Marino","圣马力诺"
"Q1033","","182202000","نيجيريا","নাইজেরিয়া","Nigeria","Nigeria","Nigeria","Nigeria","Νιγηρία","नाईजीरिया","Nigéria","Nigeria","Nigeria","ナイジェリア","나이지리아","Nigeria","Nigeria","Nigéria","Нигерия","Nigeria","Nijerya","Nigeria","奈及利亞"
"Q242","","366954","بليز","বেলিজ","Belize","Belize","Belice","Belize","Μπελίζε","बेलीज़","Belize","Belize","Belize","ベリーズ","벨리즈","Belize","Belize","Belize","Белиз","Belize","Belize","Belize","伯利兹"
"Q1036","","37578876","أوغندا","উগান্ডা","Uganda","Uganda","Uganda","Ouganda","Ουγκάντα","युगाण्डा","Uganda","Uganda","Uganda","ウガンダ","우간다","Oeganda","Uganda","Uganda","Уганда","Uganda","Uganda","Uganda","乌干达"
"Q244","","284644","باربادوس","বার্বাডোস","Barbados","Barbados","Barbados","Barbade","Μπαρμπάντος","बारबाडोस","Barbados","Barbados","Barbados","バルバドス","바베이도스","Barbados","Barbados","Barbados","Барбадос","Barbados","Barbados","Barbados","巴巴多斯"
"Q258","","55445000","جنوب أفريقيا","দক্ষিণ আফ্রিকা","Südafrika","South Africa","Sudáfrica","Afrique du Sud","Νότια Αφρική","दक्षिण अफ़्रीका","Dél-afrikai Köztársaság","Afrika Selatan","Sudafrica","南アフリカ共和国","남아프리카 공화국","Zuid-Afrika","Południowa Afryka","África do Sul","Южно-Африканская Республика","Sydafrika","Güney Afrika Cumhuriyeti","Cộng hòa Nam Phi","南非"
"Q252","","249865631","إندونيسيا","ইন্দোনেশিয়া","Indonesien","Indonesia","Indonesia","Indonésie","Ινδονησία","इंडोनेशिया","Indonézia","Indonesia","Indonesia","インドネシア","인도네시아","Indonesië","Indonezja","Indonésia","Индонезия","Indonesien","Endonezya","Indonesia","印度尼西亚"
"Q1037","","11776522","رواندا","রুয়ান্ডা","Ruanda","Rwanda","Ruanda","Rwanda","Ρουάντα","रवाण्डा","Ruanda","Rwanda","Ruanda","ルワンダ","르완다","Rwanda","Rwanda","Ruanda","Руанда","Rwanda","Ruanda","Rwanda","卢旺达"
"Q1039","","192993","ساو تومي وبرينسيب","সাঁউ তুমি ও প্রিন্সিপি","São Tomé und Príncipe","São Tomé and Príncipe","Santo Tomé y Príncipe","Sao Tomé-et-Principe","Σάο Τομέ και Πρίνσιπε","साओ तोमे और प्रिन्सिपी","São Tomé és Príncipe","Sao Tome dan Principe","São Tomé e Príncipe","サントメ・プリンシペ","상투메 프린시페","Sao Tomé en Principe","Wyspy Świętego Tomasza i Książęca","São Tomé e Príncipe","Сан-Томе и Принсипи","São Tomé och Príncipe","São Tomé ve Príncipe","São Tomé và Príncipe","圣多美和普林西比"
"Q398","","1332171","البحرين","বাহরাইন","Bahrain","Bahrain","Baréin","Bahreïn","Μπαχρέιν","बहरीन","Bahrein","Bahrain","Bahrein","バーレーン","바레인","Bahrein","Bahrajn","Bahrein","Бахрейн","Bahrain","Bahreyn","Bahrain","巴林"
"Q215664","","","جزر سبراتلي","স্প্র্যাটলি দ্বীপপুঞ্জ","Spratly-Inseln","Spratly Islands","Islas Spratly","Îles Spratleys","Νησιά Σπράτλι","स्प्रैटली द्वीप समूह","Spratly-szigetek","Kepulauan Spratly","Isole Spratly","南沙諸島","스프래틀리 군도","Spratly-eilanden","Wyspy Spratly","Ilhas Spratly","Острова Спратли","Spratlyöarna","Spratly Adaları","Quần đảo Trường Sa","南沙群岛"
"Q695","","20918","بالاو","পালাউ","Palau","Palau","Palaos","Palaos","Παλάου","पलाउ","Palau","Palau","Palau","パラオ","팔라우","Palau","Palau","Palau","Палау","Palau","Palau","Palau","帛琉"
"Q1257783","","0","ضفة باجو نيوفو","বাজো নুয়েভো তীর","Bajo-Nuevo-Bank","Bajo Nuevo Bank","Bajo Nuevo","Banc de Bajo Nuevo","Μπάτζο Νουέβο Μπανκ","बाखो न्युएवो तट","Petrel-szigetek","Tepi Bajo Nuevo","Bajo Nuevo Bank","バホヌエボ","바호 누에보 뱅크","Bajo Nuevo","Bajo Nuevo","Ilha Baixo Novo","Бахо-Нуэво","Bajo Nuevo","Bajo Nuevo Bank","Bajo Nuevo Bank","巴霍努埃沃礁"
"Q1169008","","0","ضفة سيرانيلا","সেরানিলা তীর","Serranilla Bank","Serranilla Bank","Isla Serranilla","Banc de Serranilla","Νησί Σερρανίλλα Μπανκ","सेरानिला तट","Serranilla-sziget","Tepi Serranilla","Isola Serranilla","セラニャ・バンク","세라냐 뱅크","Serranilla","Isla Serranilla","Ilha Serranilla","Серранилья-Банк","Serranilla Bank","Serranilla Bank","Serranilla Bank","塞拉纳浅滩"
"Q628716","","","سكاربورو شول","স্কারবোরো সোয়াল","Scarborough-Riff","Scarborough Shoal","Bajo de Masinloc","Récif de Scarborough","Ύφαλος Σκάρμπορο","स्कारबरो शोल","Scarborough-zátony","Gosong Scarborough","Scarborough Shoal","スカボロー礁","스카버러 암초","Scarborough-rif","Huangyan Dao","Recife de Scarborough","Скарборо-Шол","Scarboroughrevet","Scarborough Shoal","Bãi cạn Scarborough","黄岩岛"
